settlement_date,settlement_period,fuel_type,source,generation_mw
2026-06-13,1,WIND,elexon,13318
2026-06-13,1,WIND,neso,13495.0
2026-06-13,2,WIND,elexon,13330
2026-06-13,2,WIND,neso,13490.0
2026-06-13,3,WIND,elexon,13495
2026-06-13,3,WIND,neso,12850.0
2026-06-13,4,WIND,elexon,13490
2026-06-13,4,WIND,neso,13015.0
2026-06-13,5,WIND,elexon,12850
2026-06-13,5,WIND,neso,14079.0
2026-06-13,6,WIND,elexon,13015
2026-06-13,6,WIND,neso,14321.0
2026-06-13,7,WIND,elexon,14079
2026-06-13,7,WIND,neso,14574.0
2026-06-13,8,WIND,elexon,14321
2026-06-13,8,WIND,neso,14303.0
2026-06-13,9,WIND,elexon,14574
2026-06-13,9,WIND,neso,14027.0
2026-06-13,10,WIND,elexon,14303
2026-06-13,10,WIND,neso,13943.0
2026-06-13,11,WIND,elexon,14027
2026-06-13,11,WIND,neso,13969.0
2026-06-13,12,WIND,elexon,13943
2026-06-13,12,WIND,neso,14313.0
2026-06-13,13,WIND,elexon,13969
2026-06-13,13,WIND,neso,14158.0
2026-06-13,14,WIND,elexon,14313
2026-06-13,14,WIND,neso,14414.0
2026-06-13,15,WIND,elexon,14158
2026-06-13,15,WIND,neso,13364.0
2026-06-13,16,WIND,elexon,14414
2026-06-13,16,WIND,neso,12837.0
2026-06-13,17,WIND,elexon,13364
2026-06-13,17,WIND,neso,11826.0
2026-06-13,18,WIND,elexon,12837
2026-06-13,18,WIND,neso,11221.0
2026-06-13,19,WIND,elexon,11826
2026-06-13,19,WIND,neso,11082.0
2026-06-13,20,WIND,elexon,11221
2026-06-13,20,WIND,neso,11189.0
2026-06-13,21,WIND,elexon,11082
2026-06-13,21,WIND,neso,11152.0
2026-06-13,22,WIND,elexon,11189
2026-06-13,22,WIND,neso,11253.0
2026-06-13,23,WIND,elexon,11152
2026-06-13,23,WIND,neso,10635.0
2026-06-13,24,WIND,elexon,11253
2026-06-13,24,WIND,neso,10494.0
2026-06-13,25,WIND,elexon,10635
2026-06-13,25,WIND,neso,10285.0
2026-06-13,26,WIND,elexon,10494
2026-06-13,26,WIND,neso,9749.0
2026-06-13,27,WIND,elexon,10285
2026-06-13,27,WIND,neso,9218.0
2026-06-13,28,WIND,elexon,9749
2026-06-13,28,WIND,neso,9121.0
2026-06-13,29,WIND,elexon,9218
2026-06-13,29,WIND,neso,8616.0
2026-06-13,30,WIND,elexon,9121
2026-06-13,30,WIND,neso,8583.0
2026-06-13,31,WIND,elexon,8616
2026-06-13,31,WIND,neso,8679.0
2026-06-13,32,WIND,elexon,8583
2026-06-13,32,WIND,neso,8860.0
2026-06-13,33,WIND,elexon,8679
2026-06-13,33,WIND,neso,9828.0
2026-06-13,34,WIND,elexon,8860
2026-06-13,34,WIND,neso,10213.0
2026-06-13,35,WIND,elexon,9828
2026-06-13,35,WIND,neso,10580.0
2026-06-13,36,WIND,elexon,10213
2026-06-13,36,WIND,neso,10932.0
2026-06-13,37,WIND,elexon,10580
2026-06-13,37,WIND,neso,10562.0
2026-06-13,38,WIND,elexon,10932
2026-06-13,38,WIND,neso,10276.0
2026-06-13,39,WIND,elexon,10562
2026-06-13,39,WIND,neso,9830.0
2026-06-13,40,WIND,elexon,10276
2026-06-13,40,WIND,neso,9715.0
2026-06-13,41,WIND,elexon,9830
2026-06-13,41,WIND,neso,9774.0
2026-06-13,42,WIND,elexon,9715
2026-06-13,42,WIND,neso,10204.0
2026-06-13,43,WIND,elexon,9774
2026-06-13,43,WIND,neso,11213.0
2026-06-13,44,WIND,elexon,10204
2026-06-13,44,WIND,neso,11372.0
2026-06-13,45,WIND,elexon,11213
2026-06-13,45,WIND,neso,11243.0
2026-06-13,46,WIND,elexon,11372
2026-06-13,46,WIND,neso,11643.0
2026-06-13,47,WIND,elexon,11243
2026-06-13,47,WIND,neso,10790.0
2026-06-13,48,WIND,elexon,11643
2026-06-13,48,WIND,neso,10537.0
2026-06-14,1,WIND,elexon,10790
2026-06-14,1,WIND,neso,8946.0
2026-06-14,2,WIND,elexon,10537
2026-06-14,2,WIND,neso,8191.0
2026-06-14,3,WIND,elexon,8946
2026-06-14,3,WIND,neso,7746.0
2026-06-14,4,WIND,elexon,8191
2026-06-14,4,WIND,neso,7943.0
2026-06-14,5,WIND,elexon,7746
2026-06-14,5,WIND,neso,7879.0
2026-06-14,6,WIND,elexon,7943
2026-06-14,6,WIND,neso,7753.0
2026-06-14,7,WIND,elexon,7879
2026-06-14,7,WIND,neso,7321.0
2026-06-14,8,WIND,elexon,7753
2026-06-14,8,WIND,neso,6988.0
2026-06-14,9,WIND,elexon,7321
2026-06-14,9,WIND,neso,6760.0
2026-06-14,10,WIND,elexon,6988
2026-06-14,10,WIND,neso,6476.0
2026-06-14,11,WIND,elexon,6760
2026-06-14,11,WIND,neso,6099.0
2026-06-14,12,WIND,elexon,6476
2026-06-14,12,WIND,neso,5542.0
2026-06-14,13,WIND,elexon,6099
2026-06-14,13,WIND,neso,5380.0
2026-06-14,14,WIND,elexon,5542
2026-06-14,14,WIND,neso,5022.0
2026-06-14,15,WIND,elexon,5380
2026-06-14,15,WIND,neso,4713.0
2026-06-14,16,WIND,elexon,5022
2026-06-14,16,WIND,neso,4422.0
2026-06-14,17,WIND,elexon,4713
2026-06-14,17,WIND,neso,4305.0
2026-06-14,18,WIND,elexon,4422
2026-06-14,18,WIND,neso,4265.0
2026-06-14,19,WIND,elexon,4305
2026-06-14,19,WIND,neso,4265.0
2026-06-14,20,WIND,elexon,4265
2026-06-14,20,WIND,neso,4374.0
2026-06-14,21,WIND,elexon,4265
2026-06-14,21,WIND,neso,4278.0
2026-06-14,22,WIND,elexon,4374
2026-06-14,22,WIND,neso,4176.0
2026-06-14,23,WIND,elexon,4278
2026-06-14,23,WIND,neso,4066.0
2026-06-14,24,WIND,elexon,4176
2026-06-14,24,WIND,neso,3839.0
2026-06-14,25,WIND,elexon,4066
2026-06-14,25,WIND,neso,3673.0
2026-06-14,26,WIND,elexon,3839
2026-06-14,26,WIND,neso,3952.0
2026-06-14,27,WIND,elexon,3673
2026-06-14,27,WIND,neso,4035.0
2026-06-14,28,WIND,elexon,3952
2026-06-14,28,WIND,neso,4004.0
2026-06-14,29,WIND,elexon,4035
2026-06-14,29,WIND,neso,3660.0
2026-06-14,30,WIND,elexon,4004
2026-06-14,30,WIND,neso,3584.0
2026-06-14,31,WIND,elexon,3660
2026-06-14,31,WIND,neso,4179.0
2026-06-14,32,WIND,elexon,3584
2026-06-14,32,WIND,neso,4631.0
2026-06-14,33,WIND,elexon,4179
2026-06-14,33,WIND,neso,4486.0
2026-06-14,34,WIND,elexon,4631
2026-06-14,34,WIND,neso,4702.0
2026-06-14,35,WIND,elexon,4486
2026-06-14,35,WIND,neso,4881.0
2026-06-14,36,WIND,elexon,4702
2026-06-14,36,WIND,neso,4683.0
2026-06-14,37,WIND,elexon,4881
2026-06-14,37,WIND,neso,4589.0
2026-06-14,38,WIND,elexon,4683
2026-06-14,38,WIND,neso,4613.0
2026-06-14,39,WIND,elexon,4589
2026-06-14,39,WIND,neso,4602.0
2026-06-14,40,WIND,elexon,4613
2026-06-14,40,WIND,neso,4800.0
2026-06-14,41,WIND,elexon,4602
2026-06-14,41,WIND,neso,4534.0
2026-06-14,42,WIND,elexon,4800
2026-06-14,42,WIND,neso,4196.0
2026-06-14,43,WIND,elexon,4534
2026-06-14,43,WIND,neso,4291.0
2026-06-14,44,WIND,elexon,4196
2026-06-14,44,WIND,neso,4162.0
2026-06-14,45,WIND,elexon,4291
2026-06-14,45,WIND,neso,4278.0
2026-06-14,46,WIND,elexon,4162
2026-06-14,46,WIND,neso,4522.0
2026-06-14,47,WIND,elexon,4278
2026-06-14,47,WIND,neso,4489.0
2026-06-14,48,WIND,elexon,4522
2026-06-14,48,WIND,neso,4636.0
2026-06-15,1,WIND,elexon,4489
2026-06-15,1,WIND,neso,4522.0
2026-06-15,2,WIND,elexon,4636
2026-06-15,2,WIND,neso,4409.0
2026-06-15,3,WIND,elexon,4522
2026-06-15,3,WIND,neso,4198.0
2026-06-15,4,WIND,elexon,4409
2026-06-15,4,WIND,neso,4046.0
2026-06-15,5,WIND,elexon,4198
2026-06-15,5,WIND,neso,4001.0
2026-06-15,6,WIND,elexon,4046
2026-06-15,6,WIND,neso,3916.0
2026-06-15,7,WIND,elexon,4001
2026-06-15,7,WIND,neso,3742.0
2026-06-15,8,WIND,elexon,3916
2026-06-15,8,WIND,neso,3749.0
2026-06-15,9,WIND,elexon,3742
2026-06-15,9,WIND,neso,3799.0
2026-06-15,10,WIND,elexon,3749
2026-06-15,10,WIND,neso,3753.0
2026-06-15,11,WIND,elexon,3799
2026-06-15,11,WIND,neso,3617.0
2026-06-15,12,WIND,elexon,3753
2026-06-15,12,WIND,neso,3402.0
2026-06-15,13,WIND,elexon,3617
2026-06-15,13,WIND,neso,3496.0
2026-06-15,14,WIND,elexon,3402
2026-06-15,14,WIND,neso,3473.0
2026-06-15,15,WIND,elexon,3496
2026-06-15,15,WIND,neso,3294.0
2026-06-15,16,WIND,elexon,3473
2026-06-15,16,WIND,neso,3047.0
2026-06-15,17,WIND,elexon,3294
2026-06-15,17,WIND,neso,2891.0
2026-06-15,18,WIND,elexon,3047
2026-06-15,18,WIND,neso,2714.0
2026-06-15,19,WIND,elexon,2891
2026-06-15,19,WIND,neso,2406.0
2026-06-15,20,WIND,elexon,2714
2026-06-15,20,WIND,neso,2368.0
2026-06-15,21,WIND,elexon,2406
2026-06-15,21,WIND,neso,2316.0
2026-06-15,22,WIND,elexon,2368
2026-06-15,22,WIND,neso,2238.0
2026-06-15,23,WIND,elexon,2316
2026-06-15,23,WIND,neso,2278.0
2026-06-15,24,WIND,elexon,2238
2026-06-15,24,WIND,neso,2188.0
2026-06-15,25,WIND,elexon,2278
2026-06-15,25,WIND,neso,2212.0
2026-06-15,26,WIND,elexon,2188
2026-06-15,26,WIND,neso,2189.0
2026-06-15,27,WIND,elexon,2212
2026-06-15,27,WIND,neso,2073.0
2026-06-15,28,WIND,elexon,2189
2026-06-15,28,WIND,neso,1978.0
2026-06-15,29,WIND,elexon,2073
2026-06-15,29,WIND,neso,2120.0
2026-06-15,30,WIND,elexon,1978
2026-06-15,30,WIND,neso,2152.0
2026-06-15,31,WIND,elexon,2120
2026-06-15,31,WIND,neso,2025.0
2026-06-15,32,WIND,elexon,2152
2026-06-15,32,WIND,neso,2021.0
2026-06-15,33,WIND,elexon,2025
2026-06-15,33,WIND,neso,2227.0
2026-06-15,34,WIND,elexon,2021
2026-06-15,34,WIND,neso,2441.0
2026-06-15,35,WIND,elexon,2227
2026-06-15,35,WIND,neso,2543.0
2026-06-15,36,WIND,elexon,2441
2026-06-15,36,WIND,neso,2759.0
2026-06-15,37,WIND,elexon,2543
2026-06-15,37,WIND,neso,3045.0
2026-06-15,38,WIND,elexon,2759
2026-06-15,38,WIND,neso,3312.0
2026-06-15,39,WIND,elexon,3045
2026-06-15,39,WIND,neso,3520.0
2026-06-15,40,WIND,elexon,3312
2026-06-15,40,WIND,neso,3712.0
2026-06-15,41,WIND,elexon,3520
2026-06-15,41,WIND,neso,3816.0
2026-06-15,42,WIND,elexon,3712
2026-06-15,42,WIND,neso,4163.0
2026-06-15,43,WIND,elexon,3816
2026-06-15,43,WIND,neso,4333.0
2026-06-15,44,WIND,elexon,4163
2026-06-15,44,WIND,neso,4035.0
2026-06-15,45,WIND,elexon,4333
2026-06-15,45,WIND,neso,4028.0
2026-06-15,46,WIND,elexon,4035
2026-06-15,46,WIND,neso,4067.0
2026-06-15,47,WIND,elexon,4028
2026-06-15,47,WIND,neso,3721.0
2026-06-15,48,WIND,elexon,4067
2026-06-15,48,WIND,neso,3458.0
2026-06-16,1,WIND,elexon,3721
2026-06-16,1,WIND,neso,3376.0
2026-06-16,2,WIND,elexon,3458
2026-06-16,2,WIND,neso,2907.0
2026-06-16,3,WIND,elexon,3376
2026-06-16,3,WIND,neso,2773.0
2026-06-16,4,WIND,elexon,2907
2026-06-16,4,WIND,neso,2993.0
2026-06-16,5,WIND,elexon,2773
2026-06-16,5,WIND,neso,2891.0
2026-06-16,6,WIND,elexon,2993
2026-06-16,6,WIND,neso,2617.0
2026-06-16,7,WIND,elexon,2891
2026-06-16,7,WIND,neso,2383.0
2026-06-16,8,WIND,elexon,2617
2026-06-16,8,WIND,neso,2389.0
2026-06-16,9,WIND,elexon,2383
2026-06-16,9,WIND,neso,2449.0
2026-06-16,10,WIND,elexon,2389
2026-06-16,10,WIND,neso,2487.0
2026-06-16,11,WIND,elexon,2449
2026-06-16,11,WIND,neso,2553.0
2026-06-16,12,WIND,elexon,2487
2026-06-16,12,WIND,neso,2505.0
2026-06-16,13,WIND,elexon,2553
2026-06-16,13,WIND,neso,2568.0
2026-06-16,14,WIND,elexon,2505
2026-06-16,14,WIND,neso,2519.0
2026-06-16,15,WIND,elexon,2568
2026-06-16,15,WIND,neso,2464.0
2026-06-16,16,WIND,elexon,2519
2026-06-16,16,WIND,neso,2552.0
2026-06-16,17,WIND,elexon,2464
2026-06-16,17,WIND,neso,2575.0
2026-06-16,18,WIND,elexon,2552
2026-06-16,18,WIND,neso,2804.0
2026-06-16,19,WIND,elexon,2575
2026-06-16,19,WIND,neso,2961.0
2026-06-16,20,WIND,elexon,2804
2026-06-16,20,WIND,neso,3100.0
2026-06-16,21,WIND,elexon,2961
2026-06-16,21,WIND,neso,3220.0
2026-06-16,22,WIND,elexon,3100
2026-06-16,22,WIND,neso,3332.0
2026-06-16,23,WIND,elexon,3220
2026-06-16,23,WIND,neso,3396.0
2026-06-16,24,WIND,elexon,3332
2026-06-16,24,WIND,neso,3371.0
2026-06-16,25,WIND,elexon,3396
2026-06-16,25,WIND,neso,3537.0
2026-06-16,26,WIND,elexon,3371
2026-06-16,26,WIND,neso,3583.0
2026-06-16,27,WIND,elexon,3537
2026-06-16,27,WIND,neso,3859.0
2026-06-16,28,WIND,elexon,3583
2026-06-16,28,WIND,neso,4169.0
2026-06-16,29,WIND,elexon,3859
2026-06-16,29,WIND,neso,4382.0
2026-06-16,30,WIND,elexon,4169
2026-06-16,30,WIND,neso,4620.0
2026-06-16,31,WIND,elexon,4382
2026-06-16,31,WIND,neso,5070.0
2026-06-16,32,WIND,elexon,4620
2026-06-16,32,WIND,neso,5666.0
2026-06-16,33,WIND,elexon,5070
2026-06-16,33,WIND,neso,5892.0
2026-06-16,34,WIND,elexon,5666
2026-06-16,34,WIND,neso,6308.0
2026-06-16,35,WIND,elexon,5892
2026-06-16,35,WIND,neso,6776.0
2026-06-16,36,WIND,elexon,6308
2026-06-16,36,WIND,neso,7127.0
2026-06-16,37,WIND,elexon,6776
2026-06-16,37,WIND,neso,7655.0
2026-06-16,38,WIND,elexon,7127
2026-06-16,38,WIND,neso,8090.0
2026-06-16,39,WIND,elexon,7655
2026-06-16,39,WIND,neso,8452.0
2026-06-16,40,WIND,elexon,8090
2026-06-16,40,WIND,neso,8410.0
2026-06-16,41,WIND,elexon,8452
2026-06-16,41,WIND,neso,8656.0
2026-06-16,42,WIND,elexon,8410
2026-06-16,42,WIND,neso,8776.0
2026-06-16,43,WIND,elexon,8656
2026-06-16,43,WIND,neso,8900.0
2026-06-16,44,WIND,elexon,8776
2026-06-16,44,WIND,neso,8766.0
2026-06-16,45,WIND,elexon,8900
2026-06-16,45,WIND,neso,8492.0
2026-06-16,46,WIND,elexon,8766
2026-06-16,46,WIND,neso,8466.0
2026-06-16,47,WIND,elexon,8492
2026-06-16,47,WIND,neso,7872.0
2026-06-16,48,WIND,elexon,8466
2026-06-16,48,WIND,neso,7308.0
2026-06-17,1,WIND,elexon,7872
2026-06-17,1,WIND,neso,6809.0
2026-06-17,2,WIND,elexon,7308
2026-06-17,2,WIND,neso,6150.0
2026-06-17,3,WIND,elexon,6809
2026-06-17,3,WIND,neso,5610.0
2026-06-17,4,WIND,elexon,6150
2026-06-17,4,WIND,neso,5576.0
2026-06-17,5,WIND,elexon,5610
2026-06-17,5,WIND,neso,5728.0
2026-06-17,6,WIND,elexon,5576
2026-06-17,6,WIND,neso,5893.0
2026-06-17,7,WIND,elexon,5728
2026-06-17,7,WIND,neso,5891.0
2026-06-17,8,WIND,elexon,5893
2026-06-17,8,WIND,neso,6155.0
2026-06-17,9,WIND,elexon,5891
2026-06-17,9,WIND,neso,6339.0
2026-06-17,10,WIND,elexon,6155
2026-06-17,10,WIND,neso,6642.0
2026-06-17,11,WIND,elexon,6339
2026-06-17,11,WIND,neso,7370.0
2026-06-17,12,WIND,elexon,6642
2026-06-17,12,WIND,neso,7801.0
2026-06-17,13,WIND,elexon,7370
2026-06-17,13,WIND,neso,8291.0
2026-06-17,14,WIND,elexon,7801
2026-06-17,14,WIND,neso,8462.0
2026-06-17,15,WIND,elexon,8291
2026-06-17,15,WIND,neso,8409.0
2026-06-17,16,WIND,elexon,8462
2026-06-17,16,WIND,neso,8255.0
2026-06-17,17,WIND,elexon,8409
2026-06-17,17,WIND,neso,7937.0
2026-06-17,18,WIND,elexon,8255
2026-06-17,18,WIND,neso,7956.0
2026-06-17,19,WIND,elexon,7937
2026-06-17,19,WIND,neso,8142.0
2026-06-17,20,WIND,elexon,7956
2026-06-17,20,WIND,neso,8171.0
2026-06-17,21,WIND,elexon,8142
2026-06-17,21,WIND,neso,8259.0
2026-06-17,22,WIND,elexon,8171
2026-06-17,22,WIND,neso,8344.0
2026-06-17,23,WIND,elexon,8259
2026-06-17,23,WIND,neso,8575.0
2026-06-17,24,WIND,elexon,8344
2026-06-17,24,WIND,neso,8677.0
2026-06-17,25,WIND,elexon,8575
2026-06-17,25,WIND,neso,8784.0
2026-06-17,26,WIND,elexon,8677
2026-06-17,26,WIND,neso,9102.0
2026-06-17,27,WIND,elexon,8784
2026-06-17,27,WIND,neso,9162.0
2026-06-17,28,WIND,elexon,9102
2026-06-17,28,WIND,neso,9164.0
2026-06-17,29,WIND,elexon,9162
2026-06-17,29,WIND,neso,9219.0
2026-06-17,30,WIND,elexon,9164
2026-06-17,30,WIND,neso,9372.0
2026-06-17,31,WIND,elexon,9219
2026-06-17,31,WIND,neso,9196.0
2026-06-17,32,WIND,elexon,9372
2026-06-17,32,WIND,neso,9142.0
2026-06-17,33,WIND,elexon,9196
2026-06-17,33,WIND,neso,8877.0
2026-06-17,34,WIND,elexon,9142
2026-06-17,34,WIND,neso,8445.0
2026-06-17,35,WIND,elexon,8877
2026-06-17,35,WIND,neso,7953.0
2026-06-17,36,WIND,elexon,8445
2026-06-17,36,WIND,neso,7518.0
2026-06-17,37,WIND,elexon,7953
2026-06-17,37,WIND,neso,7360.0
2026-06-17,38,WIND,elexon,7518
2026-06-17,38,WIND,neso,7356.0
2026-06-17,39,WIND,elexon,7360
2026-06-17,39,WIND,neso,7166.0
2026-06-17,40,WIND,elexon,7356
2026-06-17,40,WIND,neso,7053.0
2026-06-17,41,WIND,elexon,7166
2026-06-17,41,WIND,neso,6939.0
2026-06-17,42,WIND,elexon,7053
2026-06-17,42,WIND,neso,7086.0
2026-06-17,43,WIND,elexon,6939
2026-06-17,43,WIND,neso,7403.0
2026-06-17,44,WIND,elexon,7086
2026-06-17,44,WIND,neso,7141.0
2026-06-17,45,WIND,elexon,7403
2026-06-17,45,WIND,neso,6846.0
2026-06-17,46,WIND,elexon,7141
2026-06-17,46,WIND,neso,6434.0
2026-06-17,47,WIND,elexon,6846
2026-06-17,47,WIND,neso,6356.0
2026-06-17,48,WIND,elexon,6434
2026-06-17,48,WIND,neso,6191.0
2026-06-18,1,WIND,elexon,6356
2026-06-18,1,WIND,neso,6209.0
2026-06-18,2,WIND,elexon,6191
2026-06-18,2,WIND,neso,6296.0
2026-06-18,3,WIND,elexon,6209
2026-06-18,3,WIND,neso,6336.0
2026-06-18,4,WIND,elexon,6296
2026-06-18,4,WIND,neso,6359.0
2026-06-18,5,WIND,elexon,6336
2026-06-18,5,WIND,neso,6083.0
2026-06-18,6,WIND,elexon,6359
2026-06-18,6,WIND,neso,5334.0
2026-06-18,7,WIND,elexon,6083
2026-06-18,7,WIND,neso,4704.0
2026-06-18,8,WIND,elexon,5334
2026-06-18,8,WIND,neso,4451.0
2026-06-18,9,WIND,elexon,4704
2026-06-18,9,WIND,neso,4238.0
2026-06-18,10,WIND,elexon,4451
2026-06-18,10,WIND,neso,3860.0
2026-06-18,11,WIND,elexon,4238
2026-06-18,11,WIND,neso,3478.0
2026-06-18,12,WIND,elexon,3860
2026-06-18,12,WIND,neso,3482.0
2026-06-18,13,WIND,elexon,3478
2026-06-18,13,WIND,neso,3708.0
2026-06-18,14,WIND,elexon,3482
2026-06-18,14,WIND,neso,3689.0
2026-06-18,15,WIND,elexon,3708
2026-06-18,15,WIND,neso,3791.0
2026-06-18,16,WIND,elexon,3689
2026-06-18,16,WIND,neso,4177.0
2026-06-18,17,WIND,elexon,3791
2026-06-18,17,WIND,neso,4451.0
2026-06-18,18,WIND,elexon,4177
2026-06-18,18,WIND,neso,4806.0
2026-06-18,19,WIND,elexon,4451
2026-06-18,19,WIND,neso,4917.0
2026-06-18,20,WIND,elexon,4806
2026-06-18,20,WIND,neso,4980.0
2026-06-18,21,WIND,elexon,4917
2026-06-18,21,WIND,neso,5400.0
2026-06-18,22,WIND,elexon,4980
2026-06-18,22,WIND,neso,5792.0
2026-06-18,23,WIND,elexon,5400
2026-06-18,23,WIND,neso,5889.0
2026-06-18,24,WIND,elexon,5792
2026-06-18,24,WIND,neso,6095.0
2026-06-18,25,WIND,elexon,5889
2026-06-18,25,WIND,neso,6576.0
2026-06-18,26,WIND,elexon,6095
2026-06-18,26,WIND,neso,6692.0
2026-06-18,27,WIND,elexon,6576
2026-06-18,27,WIND,neso,7308.0
2026-06-18,28,WIND,elexon,6692
2026-06-18,28,WIND,neso,8041.0
2026-06-18,29,WIND,elexon,7308
2026-06-18,29,WIND,neso,8251.0
2026-06-18,30,WIND,elexon,8041
2026-06-18,30,WIND,neso,8693.0
2026-06-18,31,WIND,elexon,8251
2026-06-18,31,WIND,neso,8643.0
2026-06-18,32,WIND,elexon,8693
2026-06-18,32,WIND,neso,8637.0
2026-06-18,33,WIND,elexon,8643
2026-06-18,33,WIND,neso,8858.0
2026-06-18,34,WIND,elexon,8637
2026-06-18,34,WIND,neso,8115.0
2026-06-18,35,WIND,elexon,8858
2026-06-18,35,WIND,neso,7515.0
2026-06-18,36,WIND,elexon,8115
2026-06-18,36,WIND,neso,7127.0
2026-06-18,37,WIND,elexon,7515
2026-06-18,37,WIND,neso,6719.0
2026-06-18,38,WIND,elexon,7127
2026-06-18,38,WIND,neso,6428.0
2026-06-18,39,WIND,elexon,6719
2026-06-18,39,WIND,neso,6380.0
2026-06-18,40,WIND,elexon,6428
2026-06-18,40,WIND,neso,5881.0
2026-06-18,41,WIND,elexon,6380
2026-06-18,41,WIND,neso,5831.0
2026-06-18,42,WIND,elexon,5881
2026-06-18,42,WIND,neso,5773.0
2026-06-18,43,WIND,elexon,5831
2026-06-18,43,WIND,neso,5792.0
2026-06-18,44,WIND,elexon,5773
2026-06-18,44,WIND,neso,6099.0
2026-06-18,45,WIND,elexon,5792
2026-06-18,45,WIND,neso,6863.0
2026-06-18,46,WIND,elexon,6099
2026-06-18,46,WIND,neso,7571.0
2026-06-18,47,WIND,elexon,6863
2026-06-18,47,WIND,neso,8121.0
2026-06-18,48,WIND,elexon,7571
2026-06-18,48,WIND,neso,8481.0
2026-06-19,1,WIND,elexon,8121
2026-06-19,1,WIND,neso,8360.0
2026-06-19,2,WIND,elexon,8481
2026-06-19,2,WIND,neso,8629.0
2026-06-19,3,WIND,elexon,8360
2026-06-19,3,WIND,neso,9091.0
2026-06-19,4,WIND,elexon,8629
2026-06-19,4,WIND,neso,9062.0
2026-06-19,5,WIND,elexon,9091
2026-06-19,5,WIND,neso,8433.0
2026-06-19,6,WIND,elexon,9062
2026-06-19,6,WIND,neso,7844.0
2026-06-19,7,WIND,elexon,8433
2026-06-19,7,WIND,neso,7418.0
2026-06-19,8,WIND,elexon,7844
2026-06-19,8,WIND,neso,7140.0
2026-06-19,9,WIND,elexon,7418
2026-06-19,9,WIND,neso,6829.0
2026-06-19,10,WIND,elexon,7140
2026-06-19,10,WIND,neso,6786.0
2026-06-19,11,WIND,elexon,6829
2026-06-19,11,WIND,neso,6902.0
2026-06-19,12,WIND,elexon,6786
2026-06-19,12,WIND,neso,6895.0
2026-06-19,13,WIND,elexon,6902
2026-06-19,13,WIND,neso,6648.0
2026-06-19,14,WIND,elexon,6895
2026-06-19,14,WIND,neso,6646.0
2026-06-19,15,WIND,elexon,6648
2026-06-19,15,WIND,neso,6452.0
2026-06-19,16,WIND,elexon,6646
2026-06-19,16,WIND,neso,6336.0
2026-06-19,17,WIND,elexon,6452
2026-06-19,17,WIND,neso,6493.0
2026-06-19,18,WIND,elexon,6336
2026-06-19,18,WIND,neso,7070.0
2026-06-19,19,WIND,elexon,6493
2026-06-19,19,WIND,neso,7013.0
2026-06-19,20,WIND,elexon,7070
2026-06-19,20,WIND,neso,7010.0
2026-06-19,21,WIND,elexon,7013
2026-06-19,21,WIND,neso,7660.0
2026-06-19,22,WIND,elexon,7010
2026-06-19,22,WIND,neso,7713.0
2026-06-19,23,WIND,elexon,7660
2026-06-19,23,WIND,neso,7751.0
2026-06-19,24,WIND,elexon,7713
2026-06-19,24,WIND,neso,8042.0
2026-06-19,25,WIND,elexon,7751
2026-06-19,25,WIND,neso,7976.0
2026-06-19,26,WIND,elexon,8042
2026-06-19,26,WIND,neso,8282.0
2026-06-19,27,WIND,elexon,7976
2026-06-19,27,WIND,neso,8323.0
2026-06-19,28,WIND,elexon,8282
2026-06-19,28,WIND,neso,8355.0
2026-06-19,29,WIND,elexon,8323
2026-06-19,29,WIND,neso,8176.0
2026-06-19,30,WIND,elexon,8355
2026-06-19,30,WIND,neso,8502.0
2026-06-19,31,WIND,elexon,8176
2026-06-19,31,WIND,neso,9178.0
2026-06-19,32,WIND,elexon,8502
2026-06-19,32,WIND,neso,9381.0
2026-06-19,33,WIND,elexon,9178
2026-06-19,33,WIND,neso,8965.0
2026-06-19,34,WIND,elexon,9381
2026-06-19,34,WIND,neso,8429.0
2026-06-19,35,WIND,elexon,8965
2026-06-19,35,WIND,neso,8063.0
2026-06-19,36,WIND,elexon,8429
2026-06-19,36,WIND,neso,7717.0
2026-06-19,37,WIND,elexon,8063
2026-06-19,37,WIND,neso,7013.0
2026-06-19,38,WIND,elexon,7717
2026-06-19,38,WIND,neso,6473.0
2026-06-19,39,WIND,elexon,7013
2026-06-19,39,WIND,neso,5947.0
2026-06-19,40,WIND,elexon,6473
2026-06-19,40,WIND,neso,6260.0
2026-06-19,41,WIND,elexon,5947
2026-06-19,41,WIND,neso,6056.0
2026-06-19,42,WIND,elexon,6260
2026-06-19,42,WIND,neso,5522.0
2026-06-19,43,WIND,elexon,6056
2026-06-19,43,WIND,neso,5320.0
2026-06-19,44,WIND,elexon,5522
2026-06-19,44,WIND,neso,5620.0
2026-06-19,45,WIND,elexon,5320
2026-06-19,45,WIND,neso,5595.0
2026-06-19,46,WIND,elexon,5620
2026-06-19,46,WIND,neso,5644.0
2026-06-19,47,WIND,elexon,5595
2026-06-19,47,WIND,neso,5515.0
2026-06-19,48,WIND,elexon,5644
2026-06-19,48,WIND,neso,5200.0
2026-06-20,1,WIND,elexon,5515
2026-06-20,1,WIND,neso,4926.0
2026-06-20,2,WIND,elexon,5200
2026-06-20,2,WIND,neso,4729.0
2026-06-20,3,WIND,elexon,4926
2026-06-20,3,WIND,neso,4383.0
2026-06-20,4,WIND,elexon,4729
2026-06-20,4,WIND,neso,4085.0
2026-06-20,5,WIND,elexon,4383
