dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,INTNSL,36
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,INTVKL,-540
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,NPSHYD,266
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,NUCLEAR,4433
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,OCGT,0
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,OIL,0
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,OTHER,670
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,PS,106
FUELHH,2026-08-24T04:30:00Z,2026-08-24T04:00:00Z,2026-08-24,11,WIND,2091
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,BIOMASS,2963
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,CCGT,6347
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,COAL,0
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTELEC,998
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTEW,-198
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTFR,2006
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTGRNL,-310
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTIFA2,992
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTIRL,-392
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTNED,-360
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTNEM,216
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTNSL,410
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,INTVKL,-56
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,NPSHYD,252
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,NUCLEAR,4432
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,OCGT,0
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,OIL,0
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,OTHER,244
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,PS,-12
FUELHH,2026-08-24T04:00:00Z,2026-08-24T03:30:00Z,2026-08-24,10,WIND,1862
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,BIOMASS,2951
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,CCGT,6413
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,COAL,0
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTELEC,998
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTEW,-198
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTFR,2008
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTGRNL,-300
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTIFA2,992
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTIRL,-430
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTNED,-338
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTNEM,224
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTNSL,484
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,INTVKL,-6
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,NPSHYD,251
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,NUCLEAR,4394
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,OCGT,0
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,OIL,0
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,OTHER,209
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,PS,-12
FUELHH,2026-08-24T03:30:00Z,2026-08-24T03:00:00Z,2026-08-24,9,WIND,1692
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,BIOMASS,2961
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,CCGT,6160
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,COAL,0
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTELEC,998
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTEW,-198
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTFR,2006
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTGRNL,-326
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTIFA2,992
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTIRL,-452
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTNED,562
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTNEM,576
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTNSL,860
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,INTVKL,632
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,NPSHYD,275
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,NUCLEAR,4400
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,OCGT,0
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,OIL,0
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,OTHER,209
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,PS,-12
FUELHH,2026-08-24T03:00:00Z,2026-08-24T02:30:00Z,2026-08-24,8,WIND,1458
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,BIOMASS,2959
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,CCGT,6343
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,COAL,0
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTELEC,998
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTEW,-198
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTFR,2006
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTGRNL,-412
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTIFA2,992
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTIRL,-452
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTNED,626
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTNEM,582
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTNSL,934
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,INTVKL,678
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,NPSHYD,289
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,NUCLEAR,4396
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,OCGT,0
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,OIL,0
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,OTHER,261
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,PS,-12
FUELHH,2026-08-24T02:30:00Z,2026-08-24T02:00:00Z,2026-08-24,7,WIND,1210
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,BIOMASS,2959
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,CCGT,6182
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,COAL,0
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTELEC,998
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTEW,-198
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTFR,2004
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTGRNL,-472
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTIFA2,992
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTIRL,-452
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTNED,796
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTNEM,680
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTNSL,1308
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,INTVKL,1060
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,NPSHYD,323
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,NUCLEAR,4398
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,OCGT,0
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,OIL,0
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,OTHER,130
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,PS,-12
FUELHH,2026-08-24T02:00:00Z,2026-08-24T01:30:00Z,2026-08-24,6,WIND,1128
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,BIOMASS,2943
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,CCGT,6331
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,COAL,0
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTELEC,998
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTEW,-198
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTFR,2004
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTGRNL,-482
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTIFA2,992
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTIRL,-452
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTNED,796
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTNEM,680
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTNSL,1338
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,INTVKL,1086
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,NPSHYD,323
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,NUCLEAR,4395
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,OCGT,0
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,OIL,0
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,OTHER,133
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,PS,-12
FUELHH,2026-08-24T01:30:00Z,2026-08-24T01:00:00Z,2026-08-24,5,WIND,1051
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,BIOMASS,2955
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,CCGT,6403
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,COAL,0
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTELEC,998
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTEW,-198
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTFR,2004
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTGRNL,-444
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTIFA2,992
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTIRL,-452
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTNED,712
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTNEM,670
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTNSL,1268
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,INTVKL,1294
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,NPSHYD,323
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,NUCLEAR,4401
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,OCGT,0
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,OIL,0
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,OTHER,147
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,PS,-46
FUELHH,2026-08-24T01:00:00Z,2026-08-24T00:30:00Z,2026-08-24,4,WIND,930
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,BIOMASS,2940
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,CCGT,6468
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,COAL,0
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTELEC,998
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTEW,-198
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTFR,1994
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTGRNL,-416
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTIFA2,992
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTIRL,-452
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTNED,712
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTNEM,670
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTNSL,1274
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,INTVKL,1296
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,NPSHYD,324
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,NUCLEAR,4398
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,OCGT,0
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,OIL,0
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,OTHER,242
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,PS,-14
FUELHH,2026-08-24T00:30:00Z,2026-08-24T00:00:00Z,2026-08-24,3,WIND,902
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,BIOMASS,2894
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,CCGT,6570
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,COAL,0
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTELEC,998
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTEW,-226
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTFR,1810
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTGRNL,-464
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTIFA2,992
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTIRL,-452
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTNED,756
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTNEM,788
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTNSL,1386
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,INTVKL,1150
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,NPSHYD,338
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,NUCLEAR,4401
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,OCGT,0
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,OIL,0
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,OTHER,142
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,PS,-14
FUELHH,2026-08-24T00:00:00Z,2026-08-23T23:30:00Z,2026-08-24,2,WIND,916
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,BIOMASS,2893
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,CCGT,6549
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,COAL,0
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTELEC,998
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTEW,-340
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTFR,1804
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTGRNL,-506
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTIFA2,992
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTIRL,-452
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTNED,758
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTNEM,788
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTNSL,1398
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,INTVKL,1144
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,NPSHYD,340
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,NUCLEAR,4403
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,OCGT,0
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,OIL,0
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,OTHER,182
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,PS,-14
FUELHH,2026-08-23T23:30:00Z,2026-08-23T23:00:00Z,2026-08-24,1,WIND,903
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,BIOMASS,2900
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,CCGT,6570
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,COAL,0
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTELEC,998
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTEW,-370
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTFR,1808
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTGRNL,-514
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTIFA2,992
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTIRL,-452
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTNED,788
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTNEM,688
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTNSL,1398
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,INTVKL,1158
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,NPSHYD,339
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,NUCLEAR,4401
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,OCGT,0
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,OIL,0
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,OTHER,281
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,PS,-26
FUELHH,2026-08-23T23:00:00Z,2026-08-23T22:30:00Z,2026-08-23,48,WIND,951
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,BIOMASS,3084
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,CCGT,6740
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,COAL,0
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTELEC,998
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTEW,-498
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTFR,1818
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTGRNL,-514
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTIFA2,992
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTIRL,-452
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTNED,788
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTNEM,690
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTNSL,1398
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,INTVKL,1166
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,NPSHYD,340
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,NUCLEAR,4401
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,OCGT,0
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,OIL,0
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,OTHER,405
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,PS,-12
FUELHH,2026-08-23T22:30:00Z,2026-08-23T22:00:00Z,2026-08-23,47,WIND,1001
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,BIOMASS,3109
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,CCGT,7371
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,COAL,0
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTELEC,996
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTEW,-532
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTFR,1996
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTGRNL,-514
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTIFA2,992
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTIRL,-452
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTNED,836
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTNEM,934
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTNSL,1398
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,INTVKL,1340
FUELHH,2026-08-23T22:00:00Z,2026-08-23T21:30:00Z,2026-08-23,46,NPSHYD,426
